	learning rate	gracePeriodPerLayer	mci	adwin-delta	globalGracePeriod	accuracy	amount of hidden layers	amount of active layers	overall time	classifier	amount of instances	run id	path	stream
2396	0.01	512	1e-08	1e-05		39.6	1	1	5.777722901	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
2397	0.01	1024	1e-08	1e-05		39.6	1	1	5.81807487	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
2398	0.01		1e-08	1e-06	1	63.6	30	23	15.602115728	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=1/electricity_tiny	electricity_tiny
2399	0.01		1e-08	1e-06	2	64.35	31	28	14.14194159	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=2/electricity_tiny	electricity_tiny
2400	0.01		1e-08	1e-06	4	63.6	30	23	15.597906132	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=4/electricity_tiny	electricity_tiny
2401	0.01		1e-08	1e-06	8	64.35	31	28	14.068463273	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=8/electricity_tiny	electricity_tiny
2402	0.01		1e-08	1e-06	16	63.6	30	23	15.657466089	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=16/electricity_tiny	electricity_tiny
2403	0.01		1e-08	1e-06	32	64.35	31	28	14.022300154	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=32/electricity_tiny	electricity_tiny
2404	0.01		1e-08	1e-06	64	63.6	30	23	15.780400259	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=64/electricity_tiny	electricity_tiny
2405	0.01		1e-08	1e-06	128	64.35	31	28	14.21747821	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=128/electricity_tiny	electricity_tiny
2406	0.01		1e-08	1e-06	256	63.6	30	23	15.624965592	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=256/electricity_tiny	electricity_tiny
2407	0.01		1e-08	1e-06	512	64.35	31	28	14.069717514	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=512/electricity_tiny	electricity_tiny
2408	0.01		1e-08	1e-06	1024	63.6	30	23	15.662367566	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_globalGracePeriod=1024/electricity_tiny	electricity_tiny
2409	0.01	1	1e-08	1e-06		60.0	27	17	9.436306158	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
2410	0.01	2	1e-08	1e-06		60.75000000000001	2	2	6.633423415	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
2411	0.01	4	1e-08	1e-06		60.099999999999994	28	18	9.072694206	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=4/electricity_tiny	electricity_tiny
2412	0.01	8	1e-08	1e-06		54.75	18	12	8.610241069	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=8/electricity_tiny	electricity_tiny
2413	0.01	16	1e-08	1e-06		58.599999999999994	2	2	6.283213751	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
2414	0.01	32	1e-08	1e-06		54.6	9	8	6.875272839	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
2415	0.01	64	1e-08	1e-06		58.25	4	4	6.683191247	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
2416	0.01	128	1e-08	1e-06		39.6	1	1	5.79744592	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=128/electricity_tiny	electricity_tiny
2417	0.01	256	1e-08	1e-06		39.6	1	1	5.707137028	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=256/electricity_tiny	electricity_tiny
2418	0.01	512	1e-08	1e-06		39.6	1	1	5.773994146	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
2419	0.01	1024	1e-08	1e-06		39.6	1	1	5.70201573	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
2420	0.01		1e-08	1e-07	1	63.6	27	26	15.549369011	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=1/electricity_tiny	electricity_tiny
2421	0.01		1e-08	1e-07	2	60.75000000000001	25	8	11.437030429	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=2/electricity_tiny	electricity_tiny
2422	0.01		1e-08	1e-07	4	63.6	27	26	15.502301612	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=4/electricity_tiny	electricity_tiny
2423	0.01		1e-08	1e-07	8	60.75000000000001	25	8	11.575769852	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=8/electricity_tiny	electricity_tiny
2424	0.01		1e-08	1e-07	16	63.6	27	26	15.541171109	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=16/electricity_tiny	electricity_tiny
2425	0.01		1e-08	1e-07	32	60.75000000000001	25	8	11.484558809	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=32/electricity_tiny	electricity_tiny
2426	0.01		1e-08	1e-07	64	63.6	27	26	15.565289854	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=64/electricity_tiny	electricity_tiny
2427	0.01		1e-08	1e-07	128	60.75000000000001	25	8	11.473302982	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=128/electricity_tiny	electricity_tiny
2428	0.01		1e-08	1e-07	256	63.6	27	26	15.583432941	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=256/electricity_tiny	electricity_tiny
2429	0.01		1e-08	1e-07	512	60.75000000000001	25	8	11.436655288	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=512/electricity_tiny	electricity_tiny
2430	0.01		1e-08	1e-07	1024	63.6	27	26	15.499362818	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_globalGracePeriod=1024/electricity_tiny	electricity_tiny
2431	0.01	1	1e-08	1e-07		60.099999999999994	29	19	9.469458657	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
2432	0.01	2	1e-08	1e-07		60.75000000000001	2	2	6.629508009	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
2433	0.01	4	1e-08	1e-07		60.050000000000004	25	15	8.991570248	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=4/electricity_tiny	electricity_tiny
2434	0.01	8	1e-08	1e-07		54.75	17	12	8.41291315	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=8/electricity_tiny	electricity_tiny
2435	0.01	16	1e-08	1e-07		58.599999999999994	2	2	6.372363912	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
2436	0.01	32	1e-08	1e-07		39.6	1	1	5.727655468	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
2437	0.01	64	1e-08	1e-07		39.6	1	1	5.781454136	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
2438	0.01	128	1e-08	1e-07		39.6	1	1	5.710347322	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=128/electricity_tiny	electricity_tiny
2439	0.01	256	1e-08	1e-07		39.6	1	1	5.773961616	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=256/electricity_tiny	electricity_tiny
2440	0.01	512	1e-08	1e-07		39.6	1	1	5.732821425	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
2441	0.01	1024	1e-08	1e-07		39.6	1	1	5.761387407	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
2442	0.01		1e-08	1e-08	1	61.0	25	21	10.780364717	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=1/electricity_tiny	electricity_tiny
2443	0.01		1e-08	1e-08	2	64.2	27	21	12.96763458	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=2/electricity_tiny	electricity_tiny
2444	0.01		1e-08	1e-08	4	61.0	25	21	10.724230975	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=4/electricity_tiny	electricity_tiny
2445	0.01		1e-08	1e-08	8	64.2	27	21	13.082374318	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=8/electricity_tiny	electricity_tiny
2446	0.01		1e-08	1e-08	16	61.0	25	21	10.69999554	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=16/electricity_tiny	electricity_tiny
2447	0.01		1e-08	1e-08	32	64.2	27	21	13.02933031	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=32/electricity_tiny	electricity_tiny
2448	0.01		1e-08	1e-08	64	61.0	25	21	10.683514215	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=64/electricity_tiny	electricity_tiny
2449	0.01		1e-08	1e-08	128	64.2	27	21	12.987458099	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=128/electricity_tiny	electricity_tiny
2450	0.01		1e-08	1e-08	256	61.0	25	21	10.74154421	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=256/electricity_tiny	electricity_tiny
2451	0.01		1e-08	1e-08	512	64.2	27	21	12.964985136	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=512/electricity_tiny	electricity_tiny
2452	0.01		1e-08	1e-08	1024	61.0	25	21	10.773207416	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_globalGracePeriod=1024/electricity_tiny	electricity_tiny
2453	0.01	1	1e-08	1e-08		59.4	25	15	9.385186234	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
2454	0.01	2	1e-08	1e-08		60.25	25	15	9.036792063	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
2455	0.01	4	1e-08	1e-08		59.9	24	14	8.816259401	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=4/electricity_tiny	electricity_tiny
2456	0.01	8	1e-08	1e-08		60.050000000000004	18	10	8.483262363	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=8/electricity_tiny	electricity_tiny
2457	0.01	16	1e-08	1e-08		58.599999999999994	2	2	6.303563841	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
2458	0.01	32	1e-08	1e-08		39.6	1	1	5.843854098	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
2459	0.01	64	1e-08	1e-08		39.6	1	1	5.732865245	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.01_MCICutOff=1e-08_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
